# timestamp tx ty tz qx qy qz qw
1.546320760332714e+09 -1.074982643e+00 -2.760510921e+00 2.278673172e+00 -1.37393683e-01 3.27023149e-01 3.40620756e-01 8.70721757e-01
1.546320760432857e+09 -1.081523299e+00 -2.778092146e+00 2.293332338e+00 -1.25904381e-01 3.31595719e-01 3.36411595e-01 8.72364402e-01
1.546320760632973e+09 -1.082777381e+00 -2.794973373e+00 2.303934097e+00 -1.15430206e-01 3.36176127e-01 3.32341462e-01 8.73619258e-01
1.546320760832835e+09 -1.083665729e+00 -2.806431293e+00 2.303990126e+00 -1.14203304e-01 3.36000025e-01 3.33034664e-01 8.7358433e-01
1.54632076103241e+09 -1.091059685e+00 -2.815219402e+00 2.303598881e+00 -1.25247106e-01 3.33278269e-01 3.37366641e-01 8.71448517e-01
1.546320761132665e+09 -1.093262196e+00 -2.816149235e+00 2.296360493e+00 -1.4127849e-01 3.28757405e-01 3.41690242e-01 8.69026363e-01
1.546320761332716e+09 -1.085612178e+00 -2.813943863e+00 2.295543194e+00 -1.40653729e-01 3.30578148e-01 3.37795645e-01 8.69959056e-01
1.546320761433029e+09 -1.066202164e+00 -2.813997984e+00 2.29790163e+00 -1.23622417e-01 3.37601632e-01 3.30005556e-01 8.72833908e-01
1.546320761632532e+09 -1.057979822e+00 -2.814846992e+00 2.295300722e+00 -1.16472818e-01 3.4016639e-01 3.26642752e-01 8.74085486e-01
1.546320761733128e+09 -1.043490767e+00 -2.80891943e+00 2.290901184e+00 -1.12229615e-01 3.42392713e-01 3.22574049e-01 8.75281572e-01
1.546320761932946e+09 -1.036655307e+00 -2.801096439e+00 2.283088446e+00 -1.13217823e-01 3.40778291e-01 3.22731882e-01 8.75726104e-01
1.546320762132859e+09 -1.027771235e+00 -2.787676334e+00 2.267559767e+00 -1.21255718e-01 3.39131713e-01 3.24061632e-01 8.74797583e-01
1.546320762332789e+09 -1.019111753e+00 -2.775554895e+00 2.250186682e+00 -1.29417241e-01 3.51557046e-01 3.31926137e-01 8.65727425e-01
1.54632076253237e+09 -1.005707383e+00 -2.762373447e+00 2.229980469e+00 -1.30983964e-01 3.65023881e-01 3.40986699e-01 8.5634619e-01
1.546320762632688e+09 -1.002396941e+00 -2.755721331e+00 2.223032236e+00 -1.30525649e-01 3.65199953e-01 3.4240973e-01 8.55773211e-01
1.546320762832553e+09 -9.90720868e-01 -2.743954182e+00 2.207175732e+00 -1.33602664e-01 3.64796788e-01 3.39478731e-01 8.56637478e-01
1.546320763032558e+09 -9.82774854e-01 -2.736119509e+00 2.198715925e+00 -1.35567263e-01 3.66184443e-01 3.3555454e-01 8.57282698e-01
1.546320763132838e+09 -9.73319054e-01 -2.728054523e+00 2.189350128e+00 -1.38332754e-01 3.71375263e-01 3.29370916e-01 8.57006013e-01
1.546320763333246e+09 -9.69227791e-01 -2.726681232e+00 2.184959412e+00 -1.38932675e-01 3.71701896e-01 3.29110652e-01 8.56867373e-01
1.546320763532611e+09 -9.60677862e-01 -2.725583553e+00 2.179838657e+00 -1.41209289e-01 3.70234251e-01 3.30658048e-01 8.56534779e-01
1.546320763632669e+09 -9.55429435e-01 -2.724990606e+00 2.179448366e+00 -1.41525269e-01 3.70022625e-01 3.30029964e-01 8.56816232e-01
1.546320763832707e+09 -9.45066094e-01 -2.732768059e+00 2.181215286e+00 -1.39238343e-01 3.70779037e-01 3.28531921e-01 8.57439458e-01
1.546320764033011e+09 -9.41610932e-01 -2.740573883e+00 2.184314966e+00 -1.37025774e-01 3.70090872e-01 3.29938918e-01 8.57552946e-01
1.546320764232927e+09 -9.36958432e-01 -2.751868248e+00 2.194434881e+00 -1.29526526e-01 3.64720613e-01 3.38918537e-01 8.57517362e-01
1.546320764433022e+09 -9.29973602e-01 -2.769245863e+00 2.202851772e+00 -1.21706501e-01 3.61688644e-01 3.43931407e-01 8.57951105e-01
1.54632076463279e+09 -9.24319148e-01 -2.787028074e+00 2.208859205e+00 -1.15439892e-01 3.61659229e-01 3.45508188e-01 8.58195961e-01
1.546320764732817e+09 -9.16094303e-01 -2.797815561e+00 2.210430145e+00 -1.1086221e-01 3.62372279e-01 3.44664872e-01 8.58837664e-01
1.546320764832891e+09 -9.1135323e-01 -2.80506587e+00 2.211130381e+00 -1.06768809e-01 3.64158303e-01 3.42590928e-01 8.59430432e-01
1.546320765032645e+09 -9.0876627e-01 -2.814406872e+00 2.20573473e+00 -1.01969436e-01 3.67646992e-01 3.38365704e-01 8.60201538e-01
1.546320765132709e+09 -9.10182714e-01 -2.817185402e+00 2.202648401e+00 -1.06483117e-01 3.66641402e-01 3.3969605e-01 8.59559238e-01
1.546320765232872e+09 -9.21587944e-01 -2.819288254e+00 2.18987751e+00 -1.25474334e-01 3.59529734e-01 3.47941577e-01 8.56697917e-01
1.546320765333033e+09 -9.28834438e-01 -2.821238279e+00 2.176932096e+00 -1.3715072e-01 3.55205119e-01 3.51600707e-01 8.5521698e-01
1.546320765532626e+09 -9.30024385e-01 -2.82238102e+00 2.171650648e+00 -1.39555901e-01 3.54663819e-01 3.5183394e-01 8.54956508e-01
1.546320765632972e+09 -9.26457882e-01 -2.826085806e+00 2.16498065e+00 -1.39761239e-01 3.54583561e-01 3.51384699e-01 8.55141044e-01
1.546320765733118e+09 -9.22979116e-01 -2.825868845e+00 2.163792372e+00 -1.36445284e-01 3.55529547e-01 3.50645632e-01 8.55587006e-01
1.546320765932984e+09 -9.13319111e-01 -2.827882051e+00 2.163640022e+00 -1.29504889e-01 3.58887255e-01 3.46514106e-01 8.56945992e-01
1.546320766132554e+09 -9.00445223e-01 -2.827839851e+00 2.160925627e+00 -1.26818374e-01 3.61944467e-01 3.42694551e-01 8.57597709e-01
1.546320766333032e+09 -8.88752341e-01 -2.829940557e+00 2.161491871e+00 -1.21234447e-01 3.63506466e-01 3.41538131e-01 8.58205736e-01
1.546320766532591e+09 -8.83175492e-01 -2.833884716e+00 2.161087036e+00 -1.16757169e-01 3.63753259e-01 3.40879768e-01 8.58983338e-01
1.546320766632868e+09 -8.73275161e-01 -2.838102341e+00 2.157402515e+00 -1.09403409e-01 3.64892572e-01 3.39075983e-01 8.60181272e-01
1.546320766832536e+09 -8.73423219e-01 -2.83707118e+00 2.149399519e+00 -1.19722709e-01 3.6015889e-01 3.4473744e-01 8.58550072e-01
1.546320766932541e+09 -8.7463212e-01 -2.835715294e+00 2.144056082e+00 -1.28045619e-01 3.58930409e-01 3.49163741e-01 8.56071234e-01
1.546320767132791e+09 -8.69883895e-01 -2.83213377e+00 2.134921789e+00 -1.33052588e-01 3.67723286e-01 3.62265944e-01 8.46073329e-01
1.546320767232844e+09 -8.64718437e-01 -2.833564758e+00 2.130681515e+00 -1.32799119e-01 3.73854607e-01 3.66043508e-01 8.41789305e-01
1.546320767432866e+09 -8.50984812e-01 -2.831426144e+00 2.124963522e+00 -1.28584266e-01 3.79301339e-01 3.61239314e-01 8.42082381e-01
1.546320767633044e+09 -8.34672332e-01 -2.836950302e+00 2.124600887e+00 -1.12923786e-01 3.83794188e-01 3.54749262e-01 8.45046341e-01
1.546320767832662e+09 -8.27537656e-01 -2.838989019e+00 2.12396121e+00 -1.04235426e-01 3.85656357e-01 3.5280931e-01 8.46126318e-01
1.546320767932872e+09 -8.18676591e-01 -2.834316492e+00 2.121514797e+00 -9.2883408e-02 3.90551001e-01 3.50428998e-01 8.46192777e-01
1.546320768132851e+09 -8.16340566e-01 -2.832131863e+00 2.118772268e+00 -8.7969579e-02 3.95687908e-01 3.49371791e-01 8.44767332e-01
1.546320768233139e+09 -8.21545362e-01 -2.821050882e+00 2.106359005e+00 -8.6776614e-02 4.00562435e-01 3.5269618e-01 8.41204524e-01
1.546320768333264e+09 -8.3054018e-01 -2.811188221e+00 2.098522902e+00 -9.6133836e-02 3.98116142e-01 3.58080983e-01 8.39070797e-01
1.546320768532708e+09 -8.59059334e-01 -2.751512051e+00 2.099252939e+00 -1.16523288e-01 3.95861685e-01 3.57414514e-01 8.37836981e-01
1.546320768632803e+09 -8.5457015e-01 -2.768643141e+00 2.017097712e+00 -1.39205173e-01 3.85901213e-01 3.88567775e-01 8.25056016e-01
1.54632076873309e+09 -8.78306866e-01 -2.769324541e+00 2.041656256e+00 -1.37196854e-01 3.99798691e-01 3.84736717e-01 8.2055825e-01
